Cedula;Nombre;Sexo;eCivil;Nacido;Salario;Provincia;Politico
203470996;Urbina Palacios, Zaida;F;U;06/05/1977;2565000;Heredia;Frente Amplio
409830349;Hurtado Bolaños, Wendy;F;S;17/05/1983;855000;Heredia;Partido Integración Nacional
102550340;De la O Lagos, Raúl;F;D;01/04/1991;0;Cartago;Frente Amplio
207840523;Huertas Obregón, Zaida;F;C;09/01/1981;665000;Cartago;Republicano Social Cristiano
602260426;Williams Ibarra, Irma;F;D;25/05/1973;1995000;Limón;Liberación Nacional
105800599;Pacheco Labrador, Yvone;M;U;24/07/1961;2565000;Guanacaste;Liberación Nacional
503680819;Echandi Zarate, Braulio;F;S;02/12/1985;1710000;Limón;Movimiento Libertario
309960764;Ruiz Jiménez, Osvaldo;M;S;20/06/1998;190000;San José;Acción Ciudadana
408140064;Roldan Madrigal, Vanesa;F;U;29/09/1968;190000;Heredia;Liberación Nacional
402170619;Ruiz Ibanez, Francini;M;D;24/12/1977;3040000;Cartago;Acción Ciudadana
405790401;Ordoñez Hurtado, Karen;F;C;26/12/1992;475000;San José;Accesibilidad sin Exclusión
706730106;García Hurtado, Cesar;F;U;13/11/1991;2755000;Limón;Movimiento Libertario
500190562;Urbina Roldan, Huberth;F;C;28/08/1989;665000;Heredia;Republicano Social Cristiano
508740436;Paniagua Juárez, David;M;C;16/11/1962;2090000;Cartago;Partido Integración Nacional
709350644;Sancho Jiménez, Nestor;F;V;01/06/1996;2660000;Limón;Accesibilidad sin Exclusión
400430275;Abarca Palacios, Humberto;M;V;19/11/1976;1995000;Limón;Republicano Social Cristiano
201080703;Jaén Monestel, José;M;D;26/05/1975;2090000;Puntarenas;Accesibilidad sin Exclusión
600450917;Juárez Espinoza, Mario;M;C;01/07/1990;1995000;Puntarenas;Accesibilidad sin Exclusión
607190353;Elizondo Infante, Karen;M;V;17/08/1967;285000;San José;Unidad Social Cristiana
106250106;Bolaños Ugarte, Wendy;M;U;19/08/1981;3040000;Heredia;Frente Amplio
407870893;Urbina Juárez, Mercedes;M;S;01/03/1964;190000;Heredia;Liberación Nacional
403050452;Blanco Mendez, Bianka;F;C;09/03/1976;760000;Cartago;Movimiento Libertario
202050631;Lamas Almengor, Julia;F;D;26/02/1984;1425000;Limón;Unidad Social Cristiana
709400871;Lamas Jaén, Lorenzo;M;S;07/09/1982;2375000;Puntarenas;Frente Amplio
302310412;Herrera Alvarado, Francini;F;V;28/12/1981;380000;Cartago;Movimiento Libertario
301130278;Palacios Quintero, Ximena;F;S;08/05/1964;1615000;Limón;Accesibilidad sin Exclusión
709440254;Ulloa Galan, Mario;M;V;01/05/1974;2660000;Puntarenas;Partido Integración Nacional
105610286;Paniagua Vega, Wendy;M;U;01/02/1991;0;Heredia;Unidad Social Cristiana
302170497;Saborío Vallejo, Tatiana;F;U;26/05/1962;1330000;Guanacaste;Renovación Costarricense
609310088;Hidalgo Jiménez, Norman;M;V;16/03/1985;2090000;Heredia;Movimiento Libertario
109750712;Hernández Ibanez, Priscila;M;U;15/04/1988;1140000;Heredia;Partido Integración Nacional
304560671;Valencia Alvarado, Francini;F;C;09/08/1985;2945000;Cartago;Renovación Costarricense
301940549;Cubero Jácamo, Rebeca;M;C;18/01/1979;2185000;Cartago;Liberación Nacional
105730465;Esquivel González, Joyce;M;D;26/09/1966;2470000;Cartago;Frente Amplio
102870738;Molina Fonseca, Zacarías;F;V;02/03/1979;1235000;San José;Acción Ciudadana
306150184;Molina Zarate, Ulises;M;D;13/03/1977;1520000;Limón;Movimiento Libertario
401370800;Duarte Ureña, Ximena;F;D;12/11/1997;1330000;Cartago;Acción Ciudadana
706870321;Gaitan Nuñez, Valeria;F;U;19/06/1973;1235000;Puntarenas;Liberación Nacional
209330527;Trujillo Domingues, Nazaret;M;V;25/04/1992;2185000;Limón;Frente Amplio
602470210;Manzanares Labrador, Carolina;M;S;26/09/1973;1045000;San José;Liberación Nacional
304690333;Palacios Molina, Cesar;F;V;27/11/1974;475000;San José;Frente Amplio
608910374;Duarte Echandi, Karen;M;C;30/09/1993;1330000;Cartago;Frente Amplio
204760598;Esquivel Quirós, Nestor;M;S;07/01/1997;2470000;Cartago;Acción Ciudadana
106960517;Tijerino Chavarría, Giovanna;F;U;16/04/1997;2850000;Alajuela;Liberación Nacional
102420826;Izaguirre Díaz, Cindy;F;U;06/11/1970;1330000;Alajuela;Unidad Social Cristiana
104480353;Almengor Esquivel, Julia;M;D;14/01/1988;1615000;Cartago;Accesibilidad sin Exclusión
201610098;Quirós Cubero, Nuria;M;U;23/03/1960;570000;San José;Republicano Social Cristiano
403690422;Fernández Quiroga, Nestor;M;S;01/03/1985;2375000;Heredia;Accesibilidad sin Exclusión
309610221;Ruiz Lara, Marianela;F;S;16/05/1986;1045000;Limón;Unidad Social Cristiana
409180176;Ordoñez Redondo, Tobías;M;U;15/12/1969;2470000;Cartago;Republicano Social Cristiano
503660167;Cespedes Jaén, Sandra;F;S;24/12/1961;475000;Guanacaste;Republicano Social Cristiano
706850022;Fernández Quintana, German;F;S;08/07/1965;570000;Heredia;Renovación Costarricense
608020251;Alvarado Tenorio, Beatriz;M;U;09/03/1975;190000;Cartago;Frente Amplio
201730537;Caballero Palacios, Wendy;F;V;27/02/1999;1615000;Cartago;Republicano Social Cristiano
701060330;Campos Quintana, Elena;F;U;21/04/1979;1805000;Limón;Unidad Social Cristiana
401340707;Lamas Chavarría, Dunia;F;S;29/05/1998;1520000;San José;Frente Amplio
605690262;Zamora Sáenz, Orlando;M;C;13/01/1991;1330000;Puntarenas;Frente Amplio
703450619;Molina Labrador, Walter;M;D;09/04/1975;2755000;Puntarenas;Partido Integración Nacional
308110253;Nuñez Madrigal, Sandra;M;C;15/07/1972;665000;Puntarenas;Renovación Costarricense
107340178;Sáenz Saborío, Francisco;F;V;17/06/1964;3230000;Guanacaste;Acción Ciudadana
408400958;Fournier Nicolas, Carolina;M;S;27/10/1960;3040000;Heredia;Accesibilidad sin Exclusión
208430054;Trujillo Urbina, Roberto;M;V;03/10/1995;1520000;Alajuela;Partido Integración Nacional
603910118;Quirós García, Raúl;F;V;28/09/1964;2375000;Heredia;Movimiento Libertario
406720013;Varela Ballesteros, Huberth;M;D;12/08/1966;1995000;San José;Frente Amplio
406200513;Valencia Ulloa, Jessica;M;V;25/02/1987;3135000;Heredia;Unidad Social Cristiana
600050701;Ochoa Molina, Arturo;F;U;25/03/1970;1900000;Puntarenas;Frente Amplio
209860140;Palma Fonseca, Ever;M;C;20/12/1986;2185000;Heredia;Acción Ciudadana
405160354;Ulloa Quirós, René;F;S;16/04/1990;380000;Alajuela;Partido Integración Nacional
209960885;Fernández De la O, Rebeca;F;D;25/10/1998;1045000;Guanacaste;Frente Amplio
505610308;Infante Ballesteros, Cesar;M;C;19/05/1964;2185000;Cartago;Liberación Nacional
709950193;Almengor Urbina, Luis;M;V;25/02/1984;1235000;Puntarenas;Liberación Nacional
304930470;Lagos Saborío, Braulio;M;V;24/02/1995;2565000;Limón;Acción Ciudadana
204790628;Vargas Quiroga, Ignacio;M;S;24/09/1986;2090000;Cartago;Liberación Nacional
600480711;Hidalgo Monestel, Hector;F;V;22/04/1986;285000;Alajuela;Renovación Costarricense
501800076;Trujillo Juárez, Cesar;F;V;22/08/1976;2565000;Heredia;Frente Amplio
100740221;Salas Galan, Indira;M;S;17/04/1998;855000;Guanacaste;Republicano Social Cristiano
707070908;Flores Roldan, Zulema;F;D;27/06/1982;2470000;San José;Republicano Social Cristiano
605840773;Cespedes Duarte, Efraín;M;S;17/07/1997;760000;Puntarenas;Movimiento Libertario
508190107;Espinoza Flores, Patricia;F;U;18/12/1990;2660000;Puntarenas;Liberación Nacional
409840811;Flores Labrador, Alvaro;F;V;31/01/1966;1805000;Alajuela;Renovación Costarricense
705920107;Barboza Herrera, Nidia;F;D;21/10/1986;95000;Cartago;Partido Integración Nacional
405040257;Quirós Ruiz, Carolina;F;D;30/05/1989;1995000;Puntarenas;Republicano Social Cristiano
104430050;Nicolas Noguera, Gerardo;M;D;16/01/1971;1805000;Guanacaste;Renovación Costarricense
601330834;Fournier Mendez, Norman;F;V;25/10/1964;285000;Cartago;Frente Amplio
100580301;Padilla Abarca, Bruno;M;S;06/01/1991;2660000;San José;Renovación Costarricense
603550011;Domingues Salas, Kenneth;F;D;09/05/1995;1900000;Cartago;Liberación Nacional
502870415;Labrador Jaén, Luis;M;V;23/10/1997;2470000;Limón;Partido Integración Nacional
207510434;Alvarado Acevedo, Jorge;M;U;20/03/1962;1045000;Limón;Acción Ciudadana
702420768;Fonseca Monestel, Efraín;M;D;01/11/1977;2850000;Heredia;Partido Integración Nacional
102440530;Urbina Zarate, Yonan;F;V;09/04/1995;1235000;Heredia;Partido Integración Nacional
704950785;Barboza Huertas, Gerardo;M;C;15/05/1985;285000;Limón;Partido Integración Nacional
600340998;Mendez Díaz, Gabriela;F;V;30/05/1968;475000;Guanacaste;Liberación Nacional
706930053;Lagos Fernández, Raúl;F;U;06/08/1980;1615000;San José;Frente Amplio
507910915;Duarte Padilla, Carlos;F;C;10/07/1997;1140000;Cartago;Partido Integración Nacional
607720612;Navas Quintero, Marianela;M;C;02/08/1973;1045000;Cartago;Accesibilidad sin Exclusión
607830809;Madrigal Tijerino, Mauricio;F;C;21/04/1963;1235000;Heredia;Acción Ciudadana
705960703;Duarte Paniagua, Jorge;M;S;15/05/1984;665000;Limón;Frente Amplio
600610702;Ocampo De la O, Raúl;M;S;25/06/1960;760000;San José;Republicano Social Cristiano
301980662;Manzanares Trujillo, Vilma;M;S;11/07/1997;2660000;Guanacaste;Movimiento Libertario
103120981;Pacheco Duarte, Grisel;F;C;26/10/1995;1615000;Heredia;Liberación Nacional
301710104;Naranjo Quirós, Odir;F;S;31/08/1963;285000;Limón;Renovación Costarricense
401560122;González Elizondo, Dunia;M;C;10/04/1999;3135000;Heredia;Unidad Social Cristiana
602860368;Domingues Barahona, Melania;M;S;24/05/1993;475000;Puntarenas;Accesibilidad sin Exclusión
501920003;Quirós Ulloa, Nestor;F;U;18/12/1980;3230000;San José;Partido Integración Nacional
706060696;Ibarra Roldan, Gerardo;F;S;25/05/1977;1805000;Cartago;Acción Ciudadana
400150537;Vega Chavarría, Cesar;F;C;05/03/1997;380000;Limón;Acción Ciudadana
201320486;Angulo Quintana, Teresa;M;S;03/03/1975;2280000;San José;Liberación Nacional
102460778;Flores Chavarría, Cesar;F;D;18/06/1972;570000;Heredia;Partido Integración Nacional
708240824;Navas Ulloa, Yirlania;F;C;19/10/1971;570000;Guanacaste;Acción Ciudadana
306280089;Quintero Vargas, Úrsula;F;D;27/11/1981;2565000;Puntarenas;Republicano Social Cristiano
508570502;Duarte Zamora, Wenceslao;M;V;19/12/1968;1615000;Alajuela;Acción Ciudadana
701710138;Caballero Ramírez, Indira;F;U;28/08/1982;2375000;Cartago;Renovación Costarricense
401420638;Galan Manzanares, Diego;M;U;10/05/1995;380000;Cartago;Accesibilidad sin Exclusión
109170807;Vallejo Mendez, Julia;F;D;15/03/1996;855000;Limón;Partido Integración Nacional
104530490;Fournier Ruiz, Fabiola;F;U;12/07/1987;1520000;Heredia;Frente Amplio
109710826;Ibanez Gaitan, Beatriz;F;D;02/07/1998;1805000;Cartago;Liberación Nacional
707100370;García Palacios, Wendy;M;C;14/02/1974;380000;San José;Acción Ciudadana
703610782;Pacheco Fernández, Arturo;F;U;20/02/1974;1425000;San José;Partido Integración Nacional
209350210;Nuñez De la O, Raúl;F;C;29/03/1988;570000;Limón;Partido Integración Nacional
206190310;Sáenz Sáenz, Carlos;F;C;01/08/1970;2945000;Limón;Acción Ciudadana
109970585;Ochoa Vega, David;F;S;03/02/1980;380000;Guanacaste;Partido Integración Nacional
601100751;Quirós Ojeda, Zaida;F;V;25/10/1996;855000;Puntarenas;Frente Amplio
503470988;Galan Barahona, Sabrina;F;U;13/10/1971;1520000;Heredia;Partido Integración Nacional
201210483;Nicolas Duarte, Diego;M;S;28/12/1960;2090000;Heredia;Accesibilidad sin Exclusión
205600231;Abarca Sancho, Beverly;M;S;20/08/1985;2280000;Puntarenas;Accesibilidad sin Exclusión
603900876;Ochoa Barahona, Carmen;M;U;10/10/1991;1520000;Guanacaste;Accesibilidad sin Exclusión
600100274;Fonseca Quiroga, Joyce;M;V;06/11/1964;2565000;Alajuela;Movimiento Libertario
300920887;Noguera Vega, Yirlania;M;V;30/06/1962;380000;Puntarenas;Partido Integración Nacional
401050543;Cubero Trujillo, Mercedes;F;C;01/05/1969;3230000;Alajuela;Accesibilidad sin Exclusión
202760592;Fajardo Iglesias, Zulema;M;S;07/03/1989;2470000;Alajuela;Unidad Social Cristiana
204900837;Hidalgo Pacheco, Joyce;M;V;02/10/1979;855000;Guanacaste;Accesibilidad sin Exclusión
206540816;Quintana Zarate, Diego;M;C;25/10/1996;380000;Limón;Liberación Nacional
607960869;Molina Escalante, German;F;D;03/10/1997;2090000;Limón;Frente Amplio
308150215;Ordoñez Roldan, Roberto;F;S;21/03/1992;1235000;Heredia;Unidad Social Cristiana
300330997;González Trujillo, Hellen;M;U;27/07/1967;2280000;Alajuela;Republicano Social Cristiano
704020018;Barahona Ureña, Yirlania;F;D;01/07/1973;2755000;Cartago;Partido Integración Nacional
206110691;Izaguirre Manzanares, Wilfrido;M;V;04/10/1986;1805000;Puntarenas;Unidad Social Cristiana
708890386;Sáenz Tenorio, Cesar;F;S;01/04/1975;2090000;San José;Renovación Costarricense
400660680;Ocampo Barahona, Dunia;M;C;19/09/1980;1615000;Limón;Renovación Costarricense
404740734;Tijerino Flores, Yirlania;M;D;17/10/1975;3230000;Guanacaste;Partido Integración Nacional
204120126;Ulloa Naranjo, Úrsula;M;D;07/03/1976;2850000;Guanacaste;Movimiento Libertario
307350249;Angulo Barboza, Ernesto;F;U;22/12/1973;380000;Heredia;Accesibilidad sin Exclusión
205200504;Quintero Lamas, Wendy;M;V;15/06/1984;2090000;Limón;Liberación Nacional
201890265;Vargas Trujillo, Valeria;F;D;15/05/1974;760000;Heredia;Accesibilidad sin Exclusión
605470494;Jácamo Jácamo, Zacarías;M;D;30/04/1989;0;Alajuela;Unidad Social Cristiana
508010349;Salas Ordoñez, José;F;V;07/06/1970;2850000;Heredia;Acción Ciudadana
502480548;Williams Abarca, German;F;D;11/03/1962;2850000;Puntarenas;Renovación Costarricense
304310963;Gaitan Labrador, Hilda;F;C;18/10/1979;2375000;Cartago;Partido Integración Nacional
403320881;Talavera Domingues, Irma;F;S;06/11/1972;665000;Cartago;Accesibilidad sin Exclusión
602360803;Torres Palma, Hilda;M;V;31/08/1983;1425000;Guanacaste;Renovación Costarricense
302190147;Trujillo Sancho, Diana;M;V;12/03/1979;3230000;Guanacaste;Movimiento Libertario
102070099;Barahona Campos, Nazaret;M;C;28/11/1983;2280000;Puntarenas;Movimiento Libertario
509100461;Ulloa Durán, Efraín;F;C;17/04/1969;1140000;Cartago;Liberación Nacional
202850829;Jaén Pacheco, Cindy;M;U;16/09/1966;1520000;Alajuela;Partido Integración Nacional
506710170;Barboza Rivera, Félix;F;V;24/07/1971;760000;Puntarenas;Partido Integración Nacional
703550801;Quirós López, Paula;F;D;11/09/1996;2945000;Puntarenas;Movimiento Libertario
601960808;Noguera Barboza, Nidia;F;D;03/09/1971;2280000;Limón;Partido Integración Nacional
404010990;Valencia Caballero, Arturo;F;S;11/12/1978;1710000;Alajuela;Acción Ciudadana
508040427;Elizondo Barahona, Bianka;M;U;14/01/1998;2660000;Cartago;Movimiento Libertario
709390005;Sanchez Talavera, Valeria;F;U;29/06/1979;1995000;Heredia;Accesibilidad sin Exclusión
400230984;Quintero Fonseca, Sonia;F;U;02/05/1990;1520000;Cartago;Republicano Social Cristiano
105630545;Sáenz Echandi, Rocío;M;U;09/12/1975;1615000;Limón;Liberación Nacional
407560821;Mendez Jerez, Isaías;M;D;30/07/1980;190000;Alajuela;Accesibilidad sin Exclusión
207410786;Palacios Salas, Ever;M;U;05/09/1967;380000;Puntarenas;Acción Ciudadana
707800874;Campos Redondo, Sonia;M;C;05/06/1981;2090000;Guanacaste;Frente Amplio
703230518;Ocampo Infante, Lady;F;S;23/03/1979;3135000;Heredia;Republicano Social Cristiano
400930191;Urbina Juárez, Karla;F;S;25/06/1991;1330000;Alajuela;Liberación Nacional
309910482;Naranjo Barahona, Alvaro;M;S;30/10/1965;570000;Alajuela;Republicano Social Cristiano
501710033;Jácamo Jaén, Zoe;M;C;13/02/1990;2280000;Puntarenas;Movimiento Libertario
700110766;Tijerino Nicolas, Xiomara;F;V;28/08/1980;1520000;Cartago;Acción Ciudadana
401370861;Palma Barboza, Raúl;M;S;03/11/1991;2660000;Alajuela;Frente Amplio
205200509;Barahona Nicolas, Xiomara;M;S;14/01/1997;1140000;Guanacaste;Acción Ciudadana
605940249;Lamas Rivera, Osvaldo;F;C;02/12/1979;0;San José;Renovación Costarricense
309600949;Quintana Palacios, Yonan;F;V;18/07/1965;950000;Cartago;Movimiento Libertario
302990377;Redondo Vallejo, Huberth;M;V;08/06/1977;2850000;Heredia;Frente Amplio
500330363;Roldan Caballero, René;F;U;25/12/1986;0;Guanacaste;Unidad Social Cristiana
600250368;Infante Barahona, Patricia;F;V;15/04/1991;2280000;Puntarenas;Unidad Social Cristiana
401570924;Galan Paniagua, Uriel;F;C;28/11/1960;2755000;Limón;Renovación Costarricense
509640351;Barahona Hurtado, Cesar;F;U;03/05/1988;0;Heredia;Unidad Social Cristiana
203580149;Jácamo De la O, William;M;D;17/01/1990;2660000;Alajuela;Renovación Costarricense
507110754;Jaén Vega, Dunia;M;V;15/09/1982;760000;Limón;Accesibilidad sin Exclusión
706340433;Palacios Jácamo, Mario;M;C;15/04/1991;950000;Limón;Frente Amplio
407950788;Bolaños Cubero, Deisi;F;C;31/03/1962;1045000;Puntarenas;Republicano Social Cristiano
200450820;Gaitan Zamora, William;M;V;02/03/1999;2660000;Guanacaste;Movimiento Libertario
108300905;Ocampo Ballesteros, Valeria;F;S;24/06/1960;1900000;Cartago;Movimiento Libertario
708680359;Iglesias Ugalde, Hilda;M;C;26/02/1961;2660000;Limón;Unidad Social Cristiana
205540300;López Bolaños, Alfonso;F;V;06/09/1984;2375000;Cartago;Accesibilidad sin Exclusión
304510916;Escalante Espinoza, Ofelia;M;S;21/10/1992;2280000;Alajuela;Renovación Costarricense
404360531;Ureña Ugarte, Teresa;F;C;19/01/1981;2090000;Heredia;Partido Integración Nacional
301350003;Esquivel Espinoza, Francisco;M;U;08/02/1975;665000;Alajuela;Partido Integración Nacional
306100329;Tenorio Ordoñez, Braulio;F;V;27/11/1984;2945000;Puntarenas;Accesibilidad sin Exclusión
402860329;Sáenz Campos, Uriel;F;C;01/03/1992;570000;Limón;Republicano Social Cristiano
403450037;Ochoa Redondo, Huberth;M;S;08/01/1997;2755000;Limón;Frente Amplio
601060866;Navas Juárez, José;M;C;11/08/1964;760000;Limón;Unidad Social Cristiana
107340062;Gaitan Ordoñez, Alfonso;M;U;04/12/1961;2565000;Heredia;Unidad Social Cristiana
300710371;Bolaños Torres, Raúl;F;V;31/07/1978;950000;San José;Movimiento Libertario
409810914;Trujillo Wright, Elena;M;S;15/03/1996;2755000;San José;Movimiento Libertario
501590239;Ochoa Talavera, Sonia;F;U;31/03/1970;1140000;Limón;Movimiento Libertario
501290305;Hidalgo Bolaños, Zulema;M;V;22/04/1989;1805000;Puntarenas;Liberación Nacional
103520923;Gaitan Angulo, Yolanda;M;U;13/04/1983;665000;Limón;Accesibilidad sin Exclusión
208760782;González Palacios, Yonan;F;C;14/08/1972;1805000;San José;Accesibilidad sin Exclusión
408980879;Jiménez Talavera, Ulises;M;S;14/02/1991;1995000;Alajuela;Republicano Social Cristiano
309440030;Angulo López, Verónica;M;D;11/09/1974;1520000;Limón;Republicano Social Cristiano
104090764;Ojeda Galan, Nazaret;F;D;12/09/1965;1235000;Guanacaste;Republicano Social Cristiano
108400695;Galan Quintero, Huberth;F;S;16/03/1967;950000;Guanacaste;Unidad Social Cristiana
600760290;Manzanares Lamas, Marianela;F;D;12/02/1979;2185000;Guanacaste;Partido Integración Nacional
400830612;Palma Fournier, José;F;C;18/01/1974;2470000;Puntarenas;Republicano Social Cristiano
605360275;Labrador Jaén, Arturo;M;S;29/09/1973;1710000;Guanacaste;Frente Amplio
601240673;Rivera Lamas, Cesar;F;V;29/09/1998;1995000;Puntarenas;Acción Ciudadana
606510854;Durán Mendez, Mercedes;M;U;04/10/1983;285000;Heredia;Movimiento Libertario
702340688;Galan Ibanez, Teodóro;M;U;07/10/1979;1520000;San José;Partido Integración Nacional
704490870;Caballero Torres, Francini;F;V;09/06/1988;2945000;San José;Unidad Social Cristiana
108650756;Cespedes Torres, Xiomara;M;S;27/04/1989;285000;San José;Accesibilidad sin Exclusión
609230896;Fernández Ibarra, Tatiana;F;S;02/07/1984;3135000;Puntarenas;Movimiento Libertario
606930073;Ulloa Ballesteros, José;F;U;28/12/1970;2850000;San José;Movimiento Libertario
702270271;Jaén García, Bruno;F;V;07/05/1974;2375000;Alajuela;Accesibilidad sin Exclusión
207110890;Palma Labrador, Yolanda;M;D;21/05/1967;2280000;Alajuela;Accesibilidad sin Exclusión
107880087;Gaitan Manzanares, Yirlania;M;S;04/04/1981;1805000;San José;Republicano Social Cristiano
605710307;Rivera Gamboa, Gerardo;M;S;02/12/1966;1045000;Alajuela;Movimiento Libertario
304460969;Izaguirre Barboza, Osvaldo;F;C;30/07/1973;1235000;San José;Unidad Social Cristiana
